Results_Name,VSPAERO_History
Results_Timestamp,1786946838
Results_Date,8,17,2026
Results_Time,11,37,18
CLo,1.324385540000000037e-04,1.396388439999999957e-04,1.396598640000000025e-04,1.398470999999999981e-04,1.398091520000000051e-04,1.398039820000000094e-04,1.398030000000000030e-04,1.398028310000000007e-04,1.398028859999999977e-04,1.398029790000000056e-04,1.398025860000000039e-04,1.398024840000000049e-04,1.398027700000000005e-04,1.398031119999999892e-04,1.398021590000000024e-04,1.398022740000000037e-04,1.398028300000000047e-04,1.398031490000000039e-04,1.398021679999999936e-04,1.398028350000000118e-04
CLtot,1.324385540000000037e-04,2.147562654200000087e-01,2.198399925089999929e-01,2.177506428719999942e-01,2.179619299699999957e-01,2.180230305310000005e-01,2.180425107350000002e-01,2.180480784480000045e-01,2.180507025840000002e-01,2.180538456159999972e-01,2.180452727730000095e-01,2.180436278469999878e-01,2.180484387620000020e-01,2.180561716849999943e-01,2.180391152330000137e-01,2.180379402310000103e-01,2.180488721570000010e-01,2.180570565680000072e-01,2.180394237009999903e-01,2.180489305069999995e-01
CLwtot,1.324385540000000037e-04,2.148868276689999968e-01,2.200065520449999978e-01,2.179244559919999991e-01,2.181378511350000049e-01,2.181992890649999961e-01,2.182190459530000126e-01,2.182245668670000083e-01,2.182272127069999901e-01,2.182302895290000044e-01,2.182217955369999962e-01,2.182201286690000075e-01,2.182248251610000023e-01,2.182325252439999974e-01,2.182155721119999892e-01,2.182144187260000034e-01,2.182252430440000113e-01,2.182333975459999909e-01,2.182158765090000119e-01,2.182252981560000027e-01
CMxi,0.000000000000000000e+00,-9.660350700000000350e-05,-1.259275862000000046e-03,-1.265448285999999905e-03,-1.273903697000000092e-03,-1.271393515999999892e-03,-1.270271806999999928e-03,-1.269868757999999959e-03,-1.270510016000000022e-03,-1.268442270000000056e-03,-1.266279089000000007e-03,-1.268009458999999964e-03,-1.269550781000000064e-03,-1.267539381000000031e-03,-1.270790814999999936e-03,-1.270729432999999960e-03,-1.269821070999999904e-03,-1.267545061000000103e-03,-1.270836629000000103e-03,-1.269831863999999928e-03
CMxo,-0.000000000000000000e+00,-2.683700000000000069e-08,3.346500000000000221e-08,3.292599999999999983e-08,3.354000000000000122e-08,3.348800000000000182e-08,3.342599999999999769e-08,3.341100000000000053e-08,3.342900000000000109e-08,3.336199999999999791e-08,3.323600000000000062e-08,3.330999999999999850e-08,3.338800000000000092e-08,3.331400000000000304e-08,3.345200000000000070e-08,3.344299999999999711e-08,3.340000000000000129e-08,3.331499999999999756e-08,3.345400000000000297e-08,3.340100000000000243e-08
CMxtot,-0.000000000000000000e+00,-9.663034399999999573e-05,-1.259242395999999979e-03,-1.265415360000000065e-03,-1.273870157000000104e-03,-1.271360027999999913e-03,-1.270238379999999922e-03,-1.269835347000000106e-03,-1.270476587000000024e-03,-1.268408908000000007e-03,-1.266245853000000105e-03,-1.267976148999999924e-03,-1.269517392999999902e-03,-1.267506067000000007e-03,-1.270757363000000030e-03,-1.270695990000000018e-03,-1.269787671000000007e-03,-1.267511746000000083e-03,-1.270803174999999988e-03,-1.269798464000000031e-03
CMyi,0.000000000000000000e+00,1.176557949559999955e-01,1.135036021549999941e-01,1.198244310319999950e-01,1.187491014459999966e-01,1.185941773020000034e-01,1.185603892640000045e-01,1.185525593950000067e-01,1.185520320409999967e-01,1.185507308009999955e-01,1.185506632159999962e-01,1.185502106080000007e-01,1.185511155870000027e-01,1.185512821579999959e-01,1.185469990920000050e-01,1.185502752180000036e-01,1.185515759319999973e-01,1.185512264999999954e-01,1.185469138940000028e-01,1.185516520190000034e-01
CMyo,4.272967661000000306e-03,4.573937109000000140e-03,4.578254704000000140e-03,4.580653770999999590e-03,4.579960751000000142e-03,4.579910175999999701e-03,4.579908322000000170e-03,4.579911110999999868e-03,4.579913657999999665e-03,4.579920290000000054e-03,4.579904303999999746e-03,4.579900391000000202e-03,4.579909715999999804e-03,4.579923997000000420e-03,4.579891138000000313e-03,4.579891929999999750e-03,4.579911019999999798e-03,4.579925519999999972e-03,4.579891570000000321e-03,4.579911158999999676e-03
CMytot,4.272967661000000306e-03,1.222297320649999991e-01,1.180818568589999951e-01,1.244050848029999989e-01,1.233290621970000028e-01,1.231740874780000022e-01,1.231402975859999943e-01,1.231324705070000053e-01,1.231319456990000033e-01,1.231306510919999986e-01,1.231305675199999977e-01,1.231301109989999948e-01,1.231310253030000051e-01,1.231312061550000059e-01,1.231268902309999996e-01,1.231301671479999998e-01,1.231314869529999967e-01,1.231311520199999954e-01,1.231268054639999970e-01,1.231315631780000031e-01
CMzi,0.000000000000000000e+00,2.950490109999999834e-04,2.861351660000000115e-04,2.853655299999999857e-04,2.805673280000000030e-04,2.790405449999999754e-04,2.798179510000000161e-04,2.794553749999999790e-04,2.797264300000000146e-04,2.792726490000000143e-04,2.793932720000000106e-04,2.794198129999999930e-04,2.803584059999999784e-04,2.790962189999999913e-04,2.800880650000000171e-04,2.798864210000000219e-04,2.803052720000000046e-04,2.791041949999999963e-04,2.800961650000000146e-04,2.802940699999999881e-04
CMzo,-1.398202000000000068e-06,-4.981399000000000043e-06,-1.156467000000000002e-06,-1.240841999999999935e-06,-1.194569999999999982e-06,-1.195312999999999951e-06,-1.196898000000000081e-06,-1.197848000000000047e-06,-1.196019999999999985e-06,-1.201800999999999897e-06,-1.208786000000000009e-06,-1.203637999999999995e-06,-1.198643999999999996e-06,-1.204624999999999923e-06,-1.194827000000000089e-06,-1.195306999999999998e-06,-1.197881999999999926e-06,-1.204536000000000007e-06,-1.194684999999999980e-06,-1.197849000000000074e-06
CMztot,-1.398202000000000068e-06,2.900676130000000167e-04,2.849786989999999933e-04,2.841246879999999807e-04,2.793727580000000149e-04,2.778452319999999746e-04,2.786210530000000061e-04,2.782575270000000245e-04,2.785304100000000199e-04,2.780708490000000218e-04,2.781844870000000107e-04,2.782161760000000225e-04,2.791597610000000102e-04,2.778915940000000113e-04,2.788932380000000259e-04,2.786911139999999972e-04,2.791073900000000233e-04,2.778996589999999860e-04,2.789014790000000021e-04,2.790962209999999833e-04
CSi,0.000000000000000000e+00,8.779004670000000116e-04,7.222222849999999569e-04,7.093364029999999886e-04,7.016066810000000072e-04,6.988724570000000302e-04,6.980563719999999901e-04,6.984040570000000061e-04,6.983526949999999990e-04,6.987248399999999643e-04,6.988852999999999949e-04,6.986673079999999999e-04,6.983699110000000541e-04,6.985797970000000214e-04,6.988574599999999989e-04,6.983259699999999929e-04,6.981560730000000489e-04,6.986303649999999485e-04,6.988606139999999729e-04,6.981669640000000071e-04
CSiw,0.000000000000000000e+00,6.065284730000000115e-04,4.622107259999999802e-04,4.479388480000000197e-04,4.437068080000000072e-04,4.423982890000000261e-04,4.422716669999999855e-04,4.425243639999999756e-04,4.426568740000000161e-04,4.426461570000000132e-04,4.426535810000000013e-04,4.428021590000000220e-04,4.428872250000000124e-04,4.425764940000000039e-04,4.430034699999999925e-04,4.427991060000000239e-04,4.426910190000000263e-04,4.426191860000000143e-04,4.430089279999999759e-04,4.426932340000000118e-04
CSo,0.000000000000000000e+00,2.195999999999999861e-09,-5.244999999999999982e-09,-5.136999999999999942e-09,-5.219999999999999758e-09,-5.213000000000000093e-09,-5.202000000000000027e-09,-5.200000000000000241e-09,-5.200999999999999721e-09,-5.195000000000000362e-09,-5.178999999999999590e-09,-5.187000000000000389e-09,-5.195999999999999841e-09,-5.189000000000000176e-09,-5.203999999999999814e-09,-5.203000000000000334e-09,-5.197999999999999628e-09,-5.189000000000000176e-09,-5.203999999999999814e-09,-5.197999999999999628e-09
CStot,0.000000000000000000e+00,8.779026630000000189e-04,7.222170399999999898e-04,7.093312660000000236e-04,7.016014620000000446e-04,6.988672440000000437e-04,6.980511699999999596e-04,6.983988579999999636e-04,6.983474939999999645e-04,6.987196450000000142e-04,6.988801219999999769e-04,6.986621210000000179e-04,6.983647149999999996e-04,6.985746080000000474e-04,6.988522559999999764e-04,6.983207669999999664e-04,6.981508759999999984e-04,6.986251759999999745e-04,6.988554089999999544e-04,6.981617659999999606e-04
CSwtot,0.000000000000000000e+00,6.065306690000000188e-04,4.622054810000000131e-04,4.479337119999999965e-04,4.437015879999999944e-04,4.423930759999999854e-04,4.422664650000000092e-04,4.425191639999999913e-04,4.426516729999999816e-04,4.426409610000000129e-04,4.426484019999999873e-04,4.427969719999999857e-04,4.428820290000000121e-04,4.425713049999999756e-04,4.429982660000000242e-04,4.427939029999999974e-04,4.426858219999999758e-04,4.426139969999999860e-04,4.430037240000000076e-04,4.426880360000000196e-04
E,0.000000000000000000e+00,6.665263650660000483e-01,7.065424860040000477e-01,6.785526398940000536e-01,6.805702198790000157e-01,6.811018411329999855e-01,6.805342865679999687e-01,6.808280798660000244e-01,6.802626764379999802e-01,6.810496152830000094e-01,6.809533183789999722e-01,6.808194684799999674e-01,6.807133348720000310e-01,6.807126955369999788e-01,6.812690667320000504e-01,6.811274611630000475e-01,6.806880524559999479e-01,6.807142831460000210e-01,6.812547018040000513e-01,6.806668610570000277e-01
