Results_Name,VSPAERO_History
Results_Timestamp,1787414011
Results_Date,8,22,2026
Results_Time,21,23,31
Alpha,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,0.000000000000000000e+00,3.055713405000000035e-02,3.400272776499999733e-02,4.180115217500000174e-02,4.547699444400000318e-02,4.582277478400000048e-02,4.607602120100000309e-02,4.772493962200000106e-02,4.536518717000000145e-02,4.652091940099999795e-02,4.625989876900000325e-02,4.452558014699999761e-02,4.329399869600000089e-02,4.421419604699999839e-02,4.721285332700000253e-02,4.673075437199999960e-02,4.353177956399999909e-02,4.419618032000000030e-02,4.643441442799999680e-02,4.804935667500000174e-02,4.445539054000000045e-02,4.377572287400000040e-02,4.450759344199999717e-02,4.635763588100000332e-02,4.766234883099999819e-02,4.704729671999999946e-02,4.611040327299999880e-02,4.120108188999999782e-02,4.400739335300000304e-02,4.653304024899999891e-02,4.450017881099999767e-02,4.547290969599999955e-02,4.804345607300000015e-02,4.812453633699999983e-02,4.880037580700000155e-02,4.610103959399999840e-02,4.500570553500000265e-02,4.556979591600000129e-02,4.587171208199999906e-02,4.570399002699999935e-02
CDiw,0.000000000000000000e+00,2.912032937999999883e-03,1.156518527199999931e-02,3.137394550500000046e-02,3.255306688699999978e-02,3.332518537700000089e-02,3.222266271000000237e-02,3.372344321399999706e-02,3.264642152100000194e-02,3.197576255199999912e-02,3.141207533899999932e-02,3.100095396399999911e-02,3.039071772900000037e-02,2.930753321899999889e-02,3.110113420100000040e-02,3.352170563799999892e-02,3.091705667900000037e-02,3.066961740300000114e-02,2.977162153299999989e-02,3.365582196999999942e-02,3.177570963700000056e-02,3.027345827600000025e-02,2.935901620899999953e-02,3.067399191099999881e-02,3.360232782500000015e-02,3.362997893099999719e-02,3.237695033199999850e-02,2.686543941099999930e-02,2.899543939999999972e-02,3.031711606700000089e-02,3.092877019200000049e-02,3.106990917899999857e-02,3.205408368099999655e-02,3.332606343800000037e-02,3.790562007599999894e-02,3.317786734900000228e-02,2.931847783699999960e-02,2.981995337900000126e-02,3.134318470700000331e-02,3.102389805600000092e-02
CDo,2.022059505300000115e-02,3.198609766300000018e-02,3.241465672700000189e-02,3.203840039800000261e-02,3.151033259500000266e-02,3.129568209800000222e-02,3.117575852599999836e-02,3.114748992000000022e-02,3.116851841799999842e-02,3.127380226100000271e-02,3.127348732199999870e-02,3.130768442399999713e-02,3.131538784199999759e-02,3.136507961200000333e-02,3.134968663200000255e-02,3.126394337400000001e-02,3.131929259900000095e-02,3.137175359799999896e-02,3.133688028800000330e-02,3.130849700100000327e-02,3.127652923100000121e-02,3.131205554199999880e-02,3.133211503100000184e-02,3.133961961099999971e-02,3.129146005899999944e-02,3.124319742599999949e-02,3.125547151799999701e-02,3.133172014999999894e-02,3.143289211699999697e-02,3.135615893299999873e-02,3.129385768399999684e-02,3.131642881800000139e-02,3.128580309299999751e-02,3.126267337900000276e-02,3.123206743599999877e-02,3.121231510799999873e-02,3.134871125699999900e-02,3.138053049200000000e-02,3.133487360699999807e-02,3.130856120299999740e-02
CDtot,2.022059505300000115e-02,6.254323171299999706e-02,6.641738449200000616e-02,7.383955257299999742e-02,7.698732703900000585e-02,7.711845688200000271e-02,7.725177972699999451e-02,7.887242954100000258e-02,7.653370558800000334e-02,7.779472166100000197e-02,7.753338609200000064e-02,7.583326457200000037e-02,7.460938653699999978e-02,7.557927565899999478e-02,7.856253995900000509e-02,7.799469774599999961e-02,7.485107216200000135e-02,7.556793391900000489e-02,7.777129471600000010e-02,7.935785367599999807e-02,7.573191977099999472e-02,7.508777841600000613e-02,7.583970847300000595e-02,7.769725549200000303e-02,7.895380889000000457e-02,7.829049414600000589e-02,7.736587479100000275e-02,7.253280203999999676e-02,7.544028546999999307e-02,7.788919918299999634e-02,7.579403649499999451e-02,7.678933851499999963e-02,7.932925916699999636e-02,7.938720971700000129e-02,8.003244324300000379e-02,7.731335470200000060e-02,7.635441679200000165e-02,7.695032640799999435e-02,7.720658568999999583e-02,7.701255123000000369e-02
CDwtot,2.022059505300000115e-02,3.489813060099999920e-02,4.397984199899999946e-02,6.341234590300000307e-02,6.406339948200000245e-02,6.462086747499999617e-02,6.339842123500000204e-02,6.487093313399999728e-02,6.381493993900000383e-02,6.324956481200000313e-02,6.268556266100000496e-02,6.230863838799999971e-02,6.170610557100000143e-02,6.067261283099999875e-02,6.245082083299999948e-02,6.478564901199999893e-02,6.223634927800000133e-02,6.204137100099999663e-02,6.110850182099999972e-02,6.496431897000000399e-02,6.305223886800000177e-02,6.158551381800000252e-02,6.069113124000000137e-02,6.201361152200000199e-02,6.489378788400000653e-02,6.487317635700000362e-02,6.363242184999999551e-02,5.819715956100000170e-02,6.042833151700000016e-02,6.167327499999999962e-02,6.222262787599999734e-02,6.238633799700000343e-02,6.333988677400000100e-02,6.458873681700000313e-02,6.913768751200000118e-02,6.439018245600000578e-02,6.066718909399999859e-02,6.120048387100000126e-02,6.267805831400000138e-02,6.233245925900000178e-02
